	CACNG1	226.358	33.0661	191.247	113.475
	TAF1A	1106.65	1381.99	1175.39	1096.1
	GDF5	384.722	490.369	283.966	214.211
	ADAM22	108.496	176.126	183.488	118.31
	ADAM22	75.8504	77.1746	80.6151	24.3028
	RENBP	41.3013	49.6519	19.1191	25.6161
	IL18R1	13.2367	10.7231	56.5372	85.9982
	DKK4	56.2984	77.9237	10.7078	100.582
	GRAP	18.3287	28.3013	14.4798	29.0981
	EIF4H	30411.7	32321.4	30506.5	30199.3
	TRH	89.5803	29.2887	124.143	68.4632
	PDE6A	28.6297	82.6543	29.7834	169.931
	USP9Y	10.4186	5.95625	8.37221	5.94554
	PRPH2	143.897	90.2038	252.55	37.3747
	SSX1	103.134	39.5358	298.817	119.36
	SSX1	10.5221	42.2988	11.5217	3.29704
	SLC5A1	93.2583	199.123	233.01	134.213
	ADAMTSL2	12.5917	26.124	14.7446	21.8038
	TYR	52.0256	215.001	53.1925	168.486
	PTGER2	28.2431	649.027	215.281	477.095
	APOBEC3B	3131.48	2287.1	2314.18	1350.15
	CHRNA1	89.3377	265.873	155.999	220.773
	SIX3	63.1618	269.09	42.745	176.788
	CHRNB2	298.699	349.545	434.773	723.904
	RASA2	670.124	907.659	647.701	947.248
	P2RY14	25.7048	63.1808	117.205	54.1183
	HTR2B	53.2133	8.09361	57.3145	71.7954
	HTN1	76.8824	106.181	192.837	177.919
	GAGE12D///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12C///GAGE12G///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C	102.597	34.001	223.126	67.1915
	TNFRSF17	69.3596	6.36509	14.7302	10.1607
	DSG1	9.96222	23.7749	29.4375	11.7122
	HAL	39.3561	726.193	153.539	594.578
	NR0B1	138.817	67.7774	92.2864	12.5782
	NR0B1	30.8092	36.2064	10.8234	44.4861
	GLI1	46.8749	78.6439	314.033	27.9328
	HBZ	9.74094	13.6682	13.523	78.4708
	ZNF571	179.235	202.337	114.111	162.513
	TFE3	3059.02	4387.47	2541.07	3096.91
	IQCC	109.515	62.402	179.346	124.248
	CPB2	39.2518	120.214	13.3909	14.2402
	ZMYM5	91.6182	163.851	216.854	265.449
	POLR3G	585.63	216.976	887.313	252.062
	POLR3G	176.647	89.1928	437.546	172.368
	SEPT5///GP1BB	12.9421	31.7171	15.6949	14.1901
	APMAP	21456	23571.5	22253.5	22610.9
	MYOD1	16.7574	51.4388	56.4184	61.7574
	UPK3B	34.8615	18.6553	80.5051	62.1526
	No Name	349.594	431.584	593.674	244.406
	IGLL1	31.0209	188.312	100.23	129.899
	DBF4B	172.319	154.476	138.92	91.0921
	GLRX	7238.37	21580.8	8441.33	25203
	SP4	23.1862	115.27	270.395	192.886
	SI	21.2664	6.8895	14.8722	58.6596
	BCL2L1	4964.17	4880.87	4842.97	3330.44
	GZMK	207.433	61.8597	86.5289	80.086
	SCAMP1	1810.92	3023.01	2065.84	2915.49
	SCAMP1	2778.37	3688.21	2191.06	3211.99
	GAD1	527.884	936.897	289.906	654.065
	GAD1	515.804	2090.63	565.846	972.44
	SAG	79.2849	36.4707	164.691	62.9297
	AQP2	235.26	282.814	138.703	495.198
	GPR176	915.738	962.774	872.572	790.355
	FLT3	45.8576	76.3165	19.0979	229.458
	SKIL	221.633	221.925	227.333	291.177
	CEACAM8	12.0002	4.33491	20.4745	19.9692
	KRT31	155.524	16.99	401.862	14.5278
	GABRA1	15.4808	28.368	21.8953	24.0194
	APBA1	104.471	19.2423	33.0193	54.7269
	CD5L	134.336	174.398	48.3766	71.9479
	GP2	65.4362	54.4434	62.8197	169.819
	CLEC10A	86.2592	121.091	19.2761	91.401
	ZNF165	168.659	348.804	137.029	222.996
	ATF7	356.327	273.226	281.913	303.495
	HCG4	58.2288	349.998	112.68	114.55
	PDK1	859.167	2266.92	842.601	2234.74
	PTPN6	493.066	659.677	409.226	687.635
	CPSF4	4464.8	2411.58	4383.61	2948.6
	KAT5	3697.38	3742.96	3940.61	3945.45
	ASIC2	87.835	114.572	88.3863	58.4919
	PDIA2	89.8409	261.193	192.235	17.0544
	KCNJ10	18.4875	22.6012	85.2933	34.8021
	IL7	146.422	83.5167	91.4238	170.78
	PNLIPRP1	127.358	220.907	49.2766	46.7212
	ZNF43	1514.68	702.112	894.43	425.015
	GPR143	28.7995	38.9876	24.9824	15.5618
	HP	37.3017	40.2133	85.9599	105.264
	XK	222.868	44.932	217.837	144.653
	NPAS1	142.688	200.067	360.339	157.15
	KDM5D	26.0458	48.1867	18.6068	151.906
	EDNRB	541.676	466.311	841.445	560.276
	TEK	13.5244	153.526	67.8199	115.805
	CHRNB1	1402.09	1270.28	1491.5	1175.54
	CLCN5	359.675	111.185	384.279	308.198
	TULP1	21.8503	224.835	26.879	226.142
	NTF3	115.369	53.3388	65.5554	121.661
	FAM65B	28.9691	174.503	105.207	215.849
	FOXN2	387.61	424.127	477.531	484.667
	GPT	265.323	343.614	145.349	295.371
	EPB41L3	40.4279	5.53367	11.3481	10.5549
	TMEM257	31.9125	16.0325	11.7276	24.2452
	GRTP1	11.4064	59.5098	16.062	18.5107
	NTNG1	167.226	35.7797	122.615	45.2489
	ALOX15B	129.188	646.605	292.397	441.922
	TFEC	92.9194	22.4539	10.7143	17.0223
	UMOD	25.8353	38.5528	32.299	67.58
	MYH8	19.1908	193.919	53.1752	25.0655
	LMO1	142.748	247.666	267.103	14.6058
	SYNGR4	93.5657	44.8319	50.1077	102.671
	MGAT5	10.9612	187.742	27.8923	78.2428
	CCDC181	48.3141	98.3841	68.1718	16.3004
	LPAR2	786.354	854.231	438.565	552.833
	LPAR2	590.843	568.878	528.811	290.881
	CBX4	1135.82	1802.22	844.885	1273.18
	BMP1	101.453	72.0599	273.678	204.401
	HPGDS	13.9465	31.0519	30.9168	30.735
	C9	11.2307	7.09483	6.628	13.8377
	ECE2	189.656	99.3897	44.347	221.998
	TNFRSF8	221.496	188.699	365.314	217.2
	GRIA3	23.5898	11.4285	34.944	7.93356
	CNKSR2	157.786	109.408	277.733	174.746
	SLITRK3	95.6879	36.2417	128.214	241.379
	TULP2	76.5362	154.659	22.3974	106.216
	JRKL	1421.71	1461.23	879.59	1658.55
	CHRNA4	23.7239	64.8511	17.7025	62.0596
	CHRNA4	88.465	10.1792	25.0319	8.92954
	WNT11	24.4558	29.837	19.8029	24.9239
	APOC4	102.262	186.382	179.166	214.187
	HOXC5	377.062	52.2867	113.598	230.215
	SYCP1	93.2285	23.6227	106.406	118.417
	SSUH2	27.4681	82.6301	62.7181	148.066
	FIGF	97.6892	120.031	97.7061	204.072
	ASGR1	16.4981	110.618	19.1501	119.259
	ZMYM5	112.801	241.778	76.6865	213.248
	HOXC11	82.4814	277.59	49.9725	355.058
	BFSP1	525.489	1390.87	281.747	1620.7
	GPRIN2	387.218	659.559	185.428	361.32
	SPAG9	2689.45	4632.81	3108.94	4073.67
	CD1B	22.6294	98.3831	48.9831	56.4478
	MAFK	459.827	865.398	362.298	673.056
	PCYT1B	79.184	21.2748	113.095	25.9137
	DFFB	241.413	258.637	196.044	241.158
	RDH16	22.3922	27.0592	39.8879	116.988
	CYP2B7P///CYP2B6	38.9364	164.354	158.493	181.738
	CYP2B6	19.5746	157.261	40.779	25.7676
	CHST7	1832.11	2257.87	1087.32	2211.46
	PDE5A	21.1476	49.8866	13.9823	61.0734
	EDN2	241.855	271.812	30.6644	47.0208
	FCER2	142.001	37.6803	27.7048	50.8132
	FCER2	13.2914	21.3031	19.5975	25.2877
	CD96	3.59932	16.0501	215.037	148.613
	KCNA5	17.754	12.9362	26.9847	29.7516
	FKBP6	184.108	28.1451	276.532	63.0274
	MPPE1	37.9034	88.2581	37.9183	50.2917
	KCNJ2	86.9782	203.503	11.1892	83.9555
	ITGA10	233.637	989.618	228.678	1142.99
	RBMS3	781.18	798.365	953.769	568.194
	RPL3L	95.9103	42.9948	17.1143	50.0308
	TMSB4Y	177.406	83.3812	109.391	193.871
	SLC35A3	2417.67	5145.35	2380.71	4124.41
	UPK3A	54.9712	56.0042	24.8601	37.9385
	PTH2R	6.60023	3.1877	19.6879	5.23547
	LY6H	82.2907	163.129	62.0963	103.574
	FRMPD1	110.352	20.0325	50.2182	175.116
	CUBN	14.7936	253.345	113.597	64.8708
	ACRV1	130.472	227.817	282.104	102.735
	CRYBB2P1///CRYBB2	677.553	261.718	821.8	332.433
	CRYBB2	24.3614	30.1834	25.916	24.8512
	ASMT	145.321	87.4672	185.622	84.301
	GAD2	137.38	340.195	63.9199	73.3076
	DNAJC4	444.635	499.685	515.105	355.959
	DNAJC4	730.788	1988.06	648.457	1262.82
	FGF4	171.512	349.325	74.5681	394.548
	AQP8	56.4408	51.3012	46.128	47.7558
	KLRC2///KLRC1	355.8	2632.94	414.929	3864.03
	HTN3	17.9159	19.2592	5.17799	10.2056
	BRDT	12.0777	145.117	105.409	108.205
	CBFB	2299	1639.01	2298.99	1358.36
	POU2F1	416.868	382.539	482.945	393.983
	NDUFB1	16516.1	12015.5	13513.6	13847.4
	PDE4C	328.101	495.274	443.201	492.493
	PDE4C	1287.61	1203.87	1260.16	1079.28
	PNMT	27.3191	55.9222	301.009	50.4105
	ERBB4	33.7534	161.101	24.3165	45.8657
	F2RL2	7.70543	62.8602	246.206	293.755
	WISP1	11.0691	84.3174	9.15637	122.703
	NAT2	29.4226	18.3884	38.3683	26.3907
	DLEC1	47.998	80.721	46.3192	40.7434
	SCGB1D2	14.8467	34.275	16.2756	14.1756
	MTHFR	97.5901	118.573	165.503	306.209
	NPPB	121.031	105.221	449.856	119.904
	PAX5	71.3089	288.181	34.7162	22.9248
	PDYN	27.2009	14.6166	35.2282	13.1924
	CD3G	17.1848	31.3149	29.4461	24.7576
	SEMA3A	351.332	461.613	687.292	1050.47
	DGKI	92.4105	238.649	97.7956	123.166
	ADD2	137.558	234.091	142.882	217.761
	HNRNPA3P1	181.699	33.6272	292.341	5.94651
	HNRNPA3///HNRNPA3P1	4371.84	1223.8	4398.84	1807.83
	ZNF44	78.8616	189.007	78.0798	142.162
	ADCY8	12.2335	77.4292	22.0752	20.4733
	ADRB3	42.8476	126.717	76.6776	182.082
	CTF1	786.878	1127.05	617.33	861.526
	NGF	612.883	790.495	535.461	880.796
	SPAG8	17.1585	13.039	18.8136	36.4173
	SPAG8	176.291	231.308	165.137	231.133
	CELF3	48.7922	47.1716	48.4184	44.8803
	CNNM2	636.199	1055.27	647.802	969.081
	POM121L9P	137.568	71.4705	79.5755	95.5843
	AGFG2	56.0921	55.9681	39.5715	39.0874
	AGFG2	520.419	486.577	271.766	304.584
	L3MBTL1	75.5685	194.799	120.671	289.566
	L3MBTL1	20.5657	271.855	45.0423	40.1929
	CES1P1	17.1075	19.8274	79.675	96.115
	OXTR	357.375	129.892	237.388	150.38
	PMP2	67.1787	88.4149	3.2423	100.148
	TRPV6	51.9359	46.1721	249.8	74.2875
	TXK	196.678	102.919	334.098	92.8345
	ZNF430	1197.68	989.602	1403.52	827.303
	SLC4A10	62.4397	73.4993	81.0077	95.2366
	ARSD	278.036	446.123	158.347	343.893
	SEMA3F	66.3368	68.2156	10.2879	40.799
	ACYP2	1321.3	1671.57	1400.01	1901.03
	HBD	31.3926	53.2595	164.071	27.5833
	STATH	84.1549	106.953	214.651	8.23171
	SLC6A3	117.738	167.313	85.4209	269.988
	ALX1	198.84	42.5164	72.271	41.9389
	TBX19	159.387	197.683	135.524	503.434
	C22orf31	80.5064	178.631	61.1582	135.956
	AFM	133.219	11.7086	86.9916	17.2884
	PDE6H	4.31879	80.6738	8.4223	6.50671
	KCND1	14.8161	201.873	48.5302	75.8317
	CRYBA4	13.5038	182.482	27.5552	14.2838
	FBP2	66.2971	44.0949	15.909	40.2313
	RNF40	2708.31	2497.84	2716.03	2382.32
	HDAC6	3685.77	5176.46	3113.22	5069.95
	HOXA7	16.1457	20.9492	66.8974	25.8223
	COX20///HOXA7	206.588	241.591	16.6047	135.913
	GABRG2	7.70074	17.8567	13.1488	16.7905
	RASL10A	28.7002	37.3533	39.8871	47.4253
	RNASE3	22.4631	61.2388	21.4721	23.3544
	EPHA7	3.83909	15.0616	7.66227	83.2372
	MAP3K7	674.73	594.731	677.403	574.606
	MAP3K7	1476.23	1742.25	1696.38	1746.64
	HYAL2	2352.36	2443.78	1626.58	2490.49
	LILRB5	12.5834	28.6256	18.4941	30.083
	FKBP1B	166.29	299.44	129.56	339.816
	HOXC6	309.497	191.733	415.894	365.87
	PAEP	20.0662	27.8468	55.3141	923.512
	MIOS	2148.43	1188.57	1897.36	1147.49
	CGGBP1	7135.67	5329.93	6676.69	5055.87
	ZNF254	148.17	203.033	150.508	239.886
	HRK	192.748	113.501	26.297	21.1437
	HRK	118.175	24.8995	74.4209	151.546
	HRK	16.1784	18.3585	53.7092	10.1424
	CDH4	2038.5	357.441	1721.01	747.29
	GCKR	58.9693	127.704	131.869	72.4596
	STARD8	855.871	1196.55	804.307	530.114
	CHAD	44.599	12.4454	18.572	29.7079
	PPARA	486.83	1385.52	388.06	1205.05
	ELANE	91.9916	44.012	23.1271	20.4834
	SLC17A1	45.8008	103.488	29.1074	97.2026
	CA6	226.305	49.5512	39.172	47.5335
	SLK	3511.06	5422.97	3021.02	5459.12
	SLK	5050.75	5273.01	4294.8	5048.51
	SIM1	118.207	104.818	84.5188	103.145
	MXD1	80.157	129.427	23.5115	83.2693
	DAO	188.368	265.368	184.337	144.316
	NRG2	61.7984	112.85	26.0064	200.418
	P2RX6	133.317	234.008	51.8847	271.706
	LILRA3	19.176	32.4809	61.5699	12.7206
	SLC1A6	17.5667	30.1945	34.0438	41.5296
	GP9	22.2758	39.6446	29.3777	51.1134
	SCEL	61.3457	7.76545	17.3021	12.0523
	GH1	63.9808	24.3597	31.1641	17.5337
	GH1	116.227	18.6517	49.2546	19.2372
	ACKR2	149.33	93.0188	216.624	209.209
	ARHGDIG	261.869	248.584	314.879	352.848
	PDIA2	15.3493	34.1961	25.4029	25.572
	IL12RB1	126.968	208.378	48.7697	273.436
	ACTN3	190.382	115.087	37.8126	188.586
	AMHR2	22.6156	22.578	24.735	18.2911
	SALL1	39.0389	78.0184	97.3006	110.23
	APOA4	190.793	139.345	184.096	234.141
	PPP1R3A	6.13819	16.6402	63.3676	9.33181
	GNG7	251.458	656.405	403.033	503.59
	PAGE1	142.593	174.915	188.262	191.646
	CDH19	70.442	143.355	9.38246	147.458
	NTSR2	7.25939	16.392	11.6477	9.05237
	ZNF253	626.997	686.181	635.583	456.991
	C19orf57	54.367	34.9011	57.6903	35.636
	EXOG	104.444	13.1899	21.0482	11.1398
	EXOG	26.8689	127.508	39.8268	33.2861
	MATN1	198.328	187.616	276.79	87.7503
	MATN1	31.5455	67.0999	25.2987	60.4577
	ICAM5	185.87	1187.93	69.597	888.329
	TNFSF9	684.196	1218.8	616.375	1294.29
	CLDN11	271.757	227.393	47.6344	131.316
	No Name	97.8022	123.882	120.294	107.993
	CFHR2	231.195	141.458	24.203	163.241
	TRIM25	1400.05	1812.61	1418.95	1351.58
	FOXE1	93.8903	170.656	75.7517	18.3452
	BAAT	114.699	44.68	107.271	41.5215
	CRTAM	494.621	2974.5	576.672	3447.66
	NKX2-2	17.6916	72.6188	14.2229	75.9154
	TAT	213.004	437.228	264.789	268.923
	GNA13	2387	2581.26	2892.21	1995.68
	CPNE1	10733.9	12952.5	11216	13383.3
	ELK4	232.493	43.0073	186.574	117.084
	GLE1	3778.37	2041.42	3062.06	1947.65
	GLE1	167.432	177.136	140.66	91.0962
	VCY1B///VCY	219.127	243.335	146.604	319.761
	PRKCA	978.18	703.095	921.105	460.681
	IL11	1064.52	5930.57	3969.78	15928.5
	ST8SIA4	132.191	761.581	233.661	1110.91
	IL11	1446.85	3490.05	4573.37	10373.9
	GUCY1A2	92.1825	21.2793	23.0092	26.3085
	ZNF124	417.194	37.0604	377.758	103.334
	NFIC	3051.54	2410.98	3896.77	2073.98
	GLYAT	173.319	196.914	193.754	223.506
	ZNF141	165.597	218.424	365.212	181.206
	CH25H	460.246	619.074	430.86	726.046
	H6PD	181.443	315.977	293.943	31.6494
	SIRPB1	89.1388	112.412	31.0609	169.581
	PCDH8	47.3717	2.12483	141.276	7.23993
	No Name	850.559	524.8	812.413	540.468
	SPTA1	109.23	121.794	51.2093	97.4693
	SRD5A2	66.2598	231.37	86.1375	155.846
	DCC	163.312	206.738	16.8724	154.99
	POU4F1	98.3011	259.164	160.379	155.811
	SEMA3E	87.8505	124.476	117.713	143.342
	PMCH	292.784	35.8745	315.217	154.798
	TGFBR1	1339.66	2725.57	2056.5	3455.66
	HTR6	237.686	483.254	457.138	401.819
	LCT	68.8069	109.173	179.947	43.3675
	HCN4	7.44812	25.1298	27.2843	33.7388
	B3GALT5	87.1056	55.8046	21.0649	33.4671
	NEU3	517.36	317.887	410.856	276.597
	RUSC1	6210.13	3012.89	6439.77	2493.62
	SCN9A	55.5706	3.98185	98.0508	84.0713
	HIST1H4E	94.8086	214.671	138.003	217.191
	G6PC	5.28358	13.1925	5.46992	5.03088
	LPHN2	709.581	814.042	1471.32	2137.78
	WT1-AS	197.673	50.8063	130.651	183.946
	AQP7	86.4475	475.97	35.3205	232.148
	PMF1///BGLAP	637.887	669.064	520.446	842.777
	AGXT	136.866	87.0152	55.8661	279.461
	UPF3A	2805.14	2688.24	2156.12	3056.22
	UPF3A	1018.21	743.445	726.266	806.126
	LPAR4	81.5698	22.9749	138.305	131.393
	MED20	1931.34	888.493	2096.75	762.352
	No Name	38.2849	31.5626	268.932	80.6897
	NAT8B///NAT8	22.4476	214.507	39.697	18.9644
	NAT8B	10.984	32.6348	22.8731	7.51976
	KLF12	68.8612	77.1144	67.6894	160.251
	KLF12	463.077	418.596	643.037	279.862
	CCNT1	393.942	436.027	532.32	628.846
	NFRKB	1713.08	1186.49	2129.09	1054.42
	KRT34	22.4234	27.7315	20.712	31.4941
	CNTN2	16.3818	86.5926	29.4584	27.3406
	GPR161	326.317	356.13	178.715	567.864
	GPR161	735.564	564.677	646.289	483.704
	PPFIA2	116.504	141.235	196.506	178.717
	CXCR6	167.369	227.15	66.9363	234.257
	LTA	27.2204	39.0701	32.95	31.2055
	HSPH1	15469.1	6533.82	16100.7	7300.46
	PTH	2.34548	10.1197	24.6813	9.59666
	CCR2	161.148	148.439	62.7429	63.1626
	C8B	147.493	93.3712	67.226	49.604
	FLT3LG	76.8139	94.2508	77.7632	83.1267
	SCN4A	46.3418	70.2739	78.1625	66.3714
	CRYBA1	20.4685	108.095	37.4222	141.939
	CCR6	11.3002	7.67596	64.3069	10.3126
	RIT2	20.8713	72.0301	128.66	14.5749
	HSD17B3	201.193	343.199	310.78	157.544
	FGF18	62.8189	220.693	133.732	123.43
	FGF18	58.158	15.3768	15.7953	16.1293
	CCL25	39.3461	101.205	103.907	21.913
	SCAF11	2269.74	2501.07	2284.74	2822.99
	TNR	424.617	277.345	214.998	274.637
	CCR5	99.7535	106.477	325.069	465.947
	ATP5S	1839.11	1267.08	1402.25	1299.85
	ATP5S	632.308	465.428	573.355	426.798
	CST4	1279.27	13073.9	3043.83	30427
	SCARF1	54.2001	48.0417	41.7305	223.003
	CACNB1	213.282	499.615	170.658	274.19
	HS6ST1	712.718	557.852	663.358	445.8
	PRB3	42.6629	37.2216	73.2066	62.3653
	IL12RB2	90.9829	171.454	174.812	32.4318
	PPP3CC	631.642	722.114	645.524	949.079
	TSC22D3	166.083	667.619	120.309	467.441
	PLAGL1	30.5558	27.3741	20.5767	19.1025
	GUCA2A	320.01	172.427	273.862	82.6076
	BCL2	224.17	424.652	104.091	270.547
	BCL2	19.6236	65.1153	24.1698	157.695
	CCDC106	415.082	599.023	332.175	341.081
	NR1I3	116.81	53.3168	137.378	165.846
	CXCR2	97.5416	23.8362	112.397	43.8504
	PHOX2B	109.933	33.0517	153.529	14.853
	GABRB1	68.9351	88.5079	17.071	263.348
	PTK7	618.366	804.146	1548.62	1663.45
	MMP16	161.676	51.7216	279.049	259.716
	MMP16	240.364	122.531	338.638	377.592
	GABRA2	6.24611	150.657	39.3377	100.523
	ALDH1A2	15.1356	72.969	23.0111	36.3988
	ALDH1A2	9.30508	25.2516	32.65	144.419
	RAB27B	383.192	364.952	172.914	786.778
	RAB27B	497.45	962.224	598.912	1145.39
	AKAP4	75.1435	26.9977	71.5939	141.44
	HSF2BP	558.549	423.004	646.785	283.982
	ZPBP	102.218	9.98569	140.818	83.8728
	LDHC	159.168	449.552	348.482	333.968
	KRT10	8509.09	12319.9	9396.35	11885.1
	CHRND	77.3367	35.9277	38.5298	44.3648
	GJC2	157.693	101.34	102.981	92.4638
	ATP2B3	70.6986	48.3966	16.911	19.0143
	HGFAC	16.0041	11.6164	17.3314	38.0821
	MYCNOS	44.9803	28.2084	21.1367	28.0679
	KITLG	285.323	160.787	524.973	175.757
	CSRP2	2717.83	6243.71	2593.45	5174.88
	NKX3-2	773.813	606.426	422.943	721.162
	CRISP1	169.437	104.462	40.1932	44.7687
	GIF	69.7947	8.82388	147.677	96.6957
	GLI2	737.986	480.231	747.851	467.487
	SLC30A3	42.3871	55.4013	38.3589	37.3139
	GRIN2D	81.1673	244.968	139.948	131.525
	TNFRSF11A	272.466	513.78	304.794	573.739
	SLC16A6	223.682	642.478	217.427	541.907
	CDKN2A	83.8501	180.928	87.5179	142.86
	ST13	20369.5	19034.9	19560.8	19042.5
	MASP2	146.926	124.431	200.983	146.75
	E2F2	193.533	77.7764	240.446	67.4895
	SLC6A9	417.432	201.072	597.173	389.535
	THRB	214.517	98.8014	345.911	259.634
	CCDC132	19.3364	11.8716	15.609	17.5461
	HIST2H4B///HIST2H4A	28.0269	11.4245	70.0508	189.482
	CLCNKB///CLCNKA	173.428	72.3849	52.3599	35.8838
	SLC6A11	138.765	275.689	387.013	209.572
	SCN8A	7.35589	14.2745	10.3989	9.49323
	CACNA2D1	458.208	568.431	485.477	451.659
	SLC17A4	137.053	42.6857	21.9632	192.019
	HAVCR1	8.95203	18.1883	10.3119	11.7552
	SLC8A1	7.88421	22.9746	15.5452	23.1063
	IMPG1	13.1972	4.89767	5.7693	6.00905
	GPR37L1	10.6772	28.9406	16.5518	9.88328
	SLC4A8	10.6097	43.9337	7.59636	15.7786
	SLC16A7	203.544	189.464	218.586	142.381
	PARK2	210.903	110.375	27.0079	196.112
	PAX9	195.174	189.378	212.822	177.367
	EN2	190.482	12.4682	199.527	36.0979
	ERN1	398.681	532.843	415.17	641.526
	IAPP	4.92525	45.5082	66.1111	113.995
	No Name	57.0045	81.6047	10.8329	41.8352
	AOC2	96.0752	177.513	33.5156	331.29
	KRT75	221.277	312.274	254.335	264.265
	HRC	20.6927	14.7507	28.3133	42.5391
	HDC	165.908	49.8098	307.729	133.222
	ZFP37	383.076	584.173	404.657	642.843
	SMAD6	544.591	715.961	191.852	469.128
	RGR	14.2509	21.0371	19.8706	12.926
	ACO1	13034.2	12825.5	11988.5	15056
	IL18RAP	20.4118	36.9637	41.7965	26.6227
	CDKL2	115.46	181.189	51.9904	16.9034
	SLC18A1	24.0982	34.0277	51.9137	29.0864
	NLRP3	21.2063	436.907	43.3443	413.056
	ASS1	2088.77	8718.21	1551.81	10514.2
	CELA2B	95.7006	47.0669	119.729	136.332
	MED6	93.8059	133.331	21.33	83.9568
	MED6	3899.9	3445.13	3972.45	4152.04
	PYY	11.5362	29.6792	12.8323	8.48416
	PI4KA	1776.28	1378.09	1619.82	1797.94
	CSF1	2840.18	3602.11	1330.83	2541.33
	CC2D1A	18.8831	371.015	138.019	154.908
	POU3F2	23.2655	48.7103	23.1351	24.1121
	CSF2RA	3757.43	2681.35	2648.21	1736.76
	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1	199.744	334.767	115.19	47.2309
	ANK1	255.095	256.306	220.865	263.955
	SLC25A11	6489	3763.66	6453.53	3720.19
	NRAP	271.799	91.4964	160.613	172.008
	ZFP30	712.633	536.958	823.41	435.65
	P2RX7	78.7059	37.5301	41.1104	86.1146
	LEP	182.246	42.6457	15.2183	36.0732
	OMG	154.664	52.9807	172.951	294.004
	CXCR1	72.3735	43.8237	18.8071	35.5159
	SLC10A2	85.2936	219.247	69.8689	66.0018
	SAA4	614.661	1841.28	486.597	2539.87
	SLC17A2	51.23	98.501	31.5625	24.2556
	MFN1	2669.74	2515.13	2262.66	2706.77
	CHM	709.222	1115.62	960.111	822.896
	VAMP1	14.334	116.521	51.5311	53.256
	VAMP1	100.764	114.444	15.6023	64.8312
	AKR1D1	80.5535	28.2316	95.0281	100.078
	KCND2	10.0473	8.09065	4.13217	14.5893
	LILRB1	16.6335	25.1272	26.8723	56.5478
	PIK3R2	1392.96	1466.95	1219.56	1265.54
	LTK	196.132	235.103	214.223	257.578
	RPE65	7.81244	35.1091	4.72491	16.4383
	NIPBL	1783.22	2076.9	2143.31	1815.05
	POU2F3	35.5766	57.8872	122.432	76.8541
	KCNJ12	103.283	12.0909	93.0452	58.6003
	EMR1	98.3269	299.048	516.448	731.962
	GAB1	347.455	511.886	291.456	338.234
	TNF	205.534	215.143	26.1501	334.263
	LY6G6C	83.3514	61.9161	59.6573	135.832
	MBTD1	23.9143	20.667	159.882	137.298
	GAPDHS	18.6228	46.8516	49.9586	185.073
	ZNF117	29.2469	133.584	66.9233	77.5605
	MMP23A///MMP23B	13.1704	19.8413	17.9649	19.9213
	PRKG1	4.1116	9.30777	15.9273	153.666
	ZNF667	2.20998	5.3684	5.21452	14.0344
	MAPK6	10100.9	10460.8	10855.8	10563.4
	SULT1A2	620.459	927.315	719.917	1088.18
	MATN4	104.819	83.0582	21.6374	228.529
	GNB5	3254.5	3181.8	2825.92	2904.9
	ZNF225	66.9534	312.38	131.428	31.9479
	UGT1A1///UGT1A4///UGT1A9///UGT1A6///UGT1A8///UGT1A10	187.415	497.019	445.664	490.968
	HNRNPH3	3669.69	3018.37	3712.94	2377.24
	ZNF223	218.265	444.803	237.288	331.231
	CA5B	36.027	285.271	121.639	125.837
	ZMYND8	92.1422	177.267	112.615	172.576
	GGT1	741.359	1968.84	592.192	1791.69
	PFDN5	8904.78	12242.5	9827.55	13832.7
	ALPK1	148.629	296.267	234.119	195.907
	TPSB2	124.596	37.0296	129.945	31.9619
	HTR2A	80.9787	74.3833	35.3985	39.0005
	ARR3	362.049	318.596	102.473	219.582
	TONSL	228.735	246.659	156.264	42.2536
	PHF2	227.288	24.2823	164.622	52.8765
	ATP4A	67.4862	98.582	124.597	151.65
	ALPI	10.4167	12.1218	13.7211	12.4725
	KCNJ3	10.6994	217.553	107.738	138.207
	KCNJ3	12.4798	12.2861	5.9477	36.9349
	CDK6	250.658	351.603	445.704	141.554
	CITED1	131.323	415.743	257.004	426.186
	MSTN	2.76145	33.5233	3.04177	0.69279
	KRT32	34.1001	146.675	60.5375	53.8992
	DLX2	22.3817	27.3563	40.4879	18.2163
	MYOZ2	6.79736	23.897	8.70091	19.8668
	CDH12	32.3523	21.4815	53.3047	6.45434
	SLC18A3	51.4489	55.0392	166.952	37.5189
	ADCYAP1R1	74.0447	36.0525	219.582	92.6228
	NTRK2	232.806	165.014	280.287	419.274
	GLMN	1776.69	1065.89	1455.89	1013.58
	DIO3	279.176	206.359	110.143	220.59
	TBX5	87.5142	34.8624	89.9324	151.481
	HIST1H2AG	227.829	133.281	13.2147	106.167
	GNG5	35714.8	36275.9	33691.3	35109
	APOBEC1	133.721	226.99	37.9388	89.5364
	CRTC1	486.179	460.754	748.074	465.118
	IL12A	159.192	228.405	255.192	354.77
	KIAA0087	11.983	6.46668	6.49591	27.5667
